Dummy ID,Date of Txn,Transaction type,Amount
235263190,08Mar2018,D,1000
235263190,08Mar2018,D,794
235263190,08Mar2018,D,511
235263190,08Mar2018,D,2
226508230,08Mar2018,C,64370
226508230,08Mar2018,C,88
221786908,08Mar2018,C,50
221786908,08Mar2018,C,7780
221786908,08Mar2018,D,150
221786908,08Mar2018,C,1
221786908,08Mar2018,C,990
221786908,08Mar2018,C,1
221786908,08Mar2018,D,3500
214186426,08Mar2018,D,29350
214186426,08Mar2018,D,36500
210439162,08Mar2018,D,2000
165729298,08Mar2018,C,250
164879884,08Mar2018,D,2500
164563492,08Mar2018,D,3000
163881130,08Mar2018,C,20000
162807796,08Mar2018,D,36600
162108532,08Mar2018,D,2000
153063658,08Mar2018,D,3500
153063658,08Mar2018,D,35000
153063658,08Mar2018,D,500
153063658,08Mar2018,D,20000
153063616,08Mar2018,C,3000
153063616,08Mar2018,C,34800
153063616,08Mar2018,C,1
153063616,08Mar2018,C,20000
153063616,08Mar2018,C,1
153063616,08Mar2018,C,1
153063616,08Mar2018,C,5000
153063616,08Mar2018,C,4000
153063616,08Mar2018,C,10000
153063616,08Mar2018,C,40000
153063616,08Mar2018,D,1
153063616,08Mar2018,C,1
153063616,08Mar2018,C,30
153063616,08Mar2018,C,1
153063616,08Mar2018,D,86
149694808,08Mar2018,D,120
148179004,08Mar2018,C,5000
147202006,08Mar2018,D,10000
145860346,08Mar2018,C,8
145818088,08Mar2018,D,296
143623012,08Mar2018,C,2690030
142604710,08Mar2018,D,1000
142386940,08Mar2018,D,1000
139820722,08Mar2018,D,4000
135267430,08Mar2018,C,309772
133725670,08Mar2018,D,413
133065592,08Mar2018,D,8250
133062820,08Mar2018,C,50000000
133060462,08Mar2018,C,40851
131760622,08Mar2018,D,7779
129283432,08Mar2018,D,1447
125924254,08Mar2018,C,5000
125652022,08Mar2018,C,250
118427338,08Mar2018,D,1800
117705034,08Mar2018,D,4437
117360622,08Mar2018,C,142704
117004366,08Mar2018,D,10000
116995888,08Mar2018,D,200
115431814,08Mar2018,D,148740
113261824,08Mar2018,C,179440
113018536,08Mar2018,D,10000
107705536,08Mar2018,D,17500
107353798,08Mar2018,D,500
104064904,08Mar2018,D,2567
103582924,08Mar2018,C,100161
101015554,08Mar2018,D,2000
100363630,08Mar2018,C,50000
97491514,08Mar2018,D,10000
93899134,08Mar2018,C,487
90751588,08Mar2018,D,2950
86211976,08Mar2018,D,29451
85803022,08Mar2018,C,42569
81429322,08Mar2018,D,10000
79945198,08Mar2018,D,5000
76385176,08Mar2018,D,1000
75316396,08Mar2018,D,120
72005344,08Mar2018,C,804
66395314,08Mar2018,C,4500
65934274,08Mar2018,C,199
60576574,08Mar2018,D,1479
59452024,08Mar2018,D,152
56552854,08Mar2018,C,16249
56552854,08Mar2018,C,1408
51797350,08Mar2018,C,32200
51287128,08Mar2018,D,6000
50883184,08Mar2018,D,10000
48295684,08Mar2018,C,125000
44542750,08Mar2018,D,6602
43325260,08Mar2018,D,1
40114348,08Mar2018,C,112035
39721456,08Mar2018,D,70
32273152,08Mar2018,C,4941
29419150,08Mar2018,D,509
29417500,08Mar2018,D,5000
29148346,08Mar2018,D,21500
27646900,08Mar2018,C,100000
27134782,08Mar2018,D,249
26446294,08Mar2018,D,1000
25697080,08Mar2018,C,560
24247222,08Mar2018,D,8000
23164942,08Mar2018,D,1154
22543924,08Mar2018,C,300000
22522708,08Mar2018,D,7670
22488916,08Mar2018,C,295020
5236864,08Mar2018,C,211
5236852,08Mar2018,C,199
5236852,08Mar2018,C,696
5236846,08Mar2018,C,60
5236846,08Mar2018,C,21
5236846,08Mar2018,C,850
5236834,08Mar2018,C,266
5236834,08Mar2018,C,279
5236828,08Mar2018,C,1
5236822,08Mar2018,C,1
5236822,08Mar2018,C,5362
5236822,08Mar2018,C,120
5236816,08Mar2018,C,448
5236810,08Mar2018,C,100
5236804,08Mar2018,C,4000
5236798,08Mar2018,C,7500
5236780,08Mar2018,C,2000
5236780,08Mar2018,C,500
5236780,08Mar2018,C,2400
5236774,08Mar2018,C,8000
5236774,08Mar2018,C,200
5236750,08Mar2018,C,2000
5236750,08Mar2018,C,2000
5236714,08Mar2018,C,10000
5236630,08Mar2018,C,5492
5085124,08Mar2018,C,1990
5085112,08Mar2018,D,1999
5085112,08Mar2018,C,1589
5085112,08Mar2018,C,1639
5085112,08Mar2018,D,2798
5085112,08Mar2018,D,2199
4429750,08Mar2018,C,500
4190518,08Mar2018,C,204
4190518,08Mar2018,C,13430
4164694,08Mar2018,C,50000
1742332,08Mar2018,C,102348
1567936,08Mar2018,C,48850
1543198,08Mar2018,C,10500
237694,08Mar2018,D,10000
99556,08Mar2018,D,201960
99556,08Mar2018,D,700000
99556,08Mar2018,D,271556
93346,08Mar2018,D,25229
57286,08Mar2018,D,5
57286,08Mar2018,D,6711
56320,08Mar2018,C,50000
55678,08Mar2018,C,12795
55678,08Mar2018,C,26500
55678,08Mar2018,C,59240
55678,08Mar2018,C,32840
55678,08Mar2018,C,6472
55678,08Mar2018,C,14651
55678,08Mar2018,C,26367
55678,08Mar2018,C,190742
55678,08Mar2018,C,750
55678,08Mar2018,C,13195
55678,08Mar2018,C,7020
55678,08Mar2018,C,1417640
55672,08Mar2018,D,15500
55672,08Mar2018,D,10000
55672,08Mar2018,D,41600
55672,08Mar2018,D,82640
55588,08Mar2018,C,11150
55588,08Mar2018,C,32800
55588,08Mar2018,C,20716
55588,08Mar2018,C,30000
55588,08Mar2018,C,16676
235263190,11Mar2018,D,50
235263190,11Mar2018,D,350
221786908,11Mar2018,C,50
221786908,11Mar2018,D,5
221786908,11Mar2018,C,20000
221786908,11Mar2018,C,5
221786908,11Mar2018,C,475
221786908,11Mar2018,C,1000
221786908,11Mar2018,C,18
221786908,11Mar2018,C,1000
221786908,11Mar2018,C,51
221786908,11Mar2018,C,3000
210439192,11Mar2018,D,1
210439192,11Mar2018,D,2000
210439162,11Mar2018,D,5000
210439162,11Mar2018,D,2500
153063616,11Mar2018,C,5000
153063616,11Mar2018,C,1
153063616,11Mar2018,C,1500
120233098,11Mar2018,D,245
117485194,11Mar2018,D,10000
81851314,11Mar2018,C,13374
79637794,11Mar2018,C,640
72005356,11Mar2018,C,500
66419296,11Mar2018,C,500
66337948,11Mar2018,C,213
57099328,11Mar2018,D,290
43325260,11Mar2018,D,1
42588268,11Mar2018,D,1258
5236864,11Mar2018,C,1370
5236858,11Mar2018,C,2198
5236834,11Mar2018,C,229
5236828,11Mar2018,C,3000
5236816,11Mar2018,C,1258
5236780,11Mar2018,C,5000
5236774,11Mar2018,C,500
5236774,11Mar2018,C,4000
5236684,11Mar2018,C,700
56938,11Mar2018,C,11515
250696018,12Mar2018,C,3000
235263190,12Mar2018,D,150
235263190,12Mar2018,D,500
235263190,12Mar2018,D,840
235263190,12Mar2018,D,151
226508230,12Mar2018,C,11100
226508230,12Mar2018,C,392
221786908,12Mar2018,C,50
221786908,12Mar2018,C,600
214186426,12Mar2018,D,29800
210439252,12Mar2018,D,2000
210439192,12Mar2018,D,1499
210439192,12Mar2018,D,4000
210439162,12Mar2018,D,4999
210438898,12Mar2018,D,1
158818066,12Mar2018,C,128863
157142848,12Mar2018,D,500
156396358,12Mar2018,C,6750
153063658,12Mar2018,D,5000
153063658,12Mar2018,D,5500
153063658,12Mar2018,D,6000
153063658,12Mar2018,D,65000
153063658,12Mar2018,D,1000
153063658,12Mar2018,D,1080
153063616,12Mar2018,C,1494
153063616,12Mar2018,C,2500
153063616,12Mar2018,C,1500
153063616,12Mar2018,C,10000
153063616,12Mar2018,C,1
153063616,12Mar2018,C,3000
153063616,12Mar2018,C,2000
147575380,12Mar2018,C,2000
147282394,12Mar2018,C,500
141989680,12Mar2018,D,2000
141594490,12Mar2018,D,500
135999166,12Mar2018,D,35744
127873720,12Mar2018,D,10000
126881518,12Mar2018,D,81104
119616556,12Mar2018,D,100000
95936032,12Mar2018,D,10783
88387966,12Mar2018,D,14200
85110496,12Mar2018,C,8000
77934400,12Mar2018,D,162150
67463458,12Mar2018,D,11160
64756594,12Mar2018,C,100
56628778,12Mar2018,D,15200
50043220,12Mar2018,D,5540
31132864,12Mar2018,D,2000
31001932,12Mar2018,D,2183
30447490,12Mar2018,C,16
30201652,12Mar2018,C,20000
30011962,12Mar2018,D,5055
27866806,12Mar2018,D,300000
27746680,12Mar2018,C,17990
26404462,12Mar2018,C,10000
26356024,12Mar2018,D,349
23269954,12Mar2018,D,151749
22623220,12Mar2018,D,75
5236852,12Mar2018,C,150
5236852,12Mar2018,C,400
5236840,12Mar2018,C,1
5236840,12Mar2018,C,210
5236834,12Mar2018,C,900
5236804,12Mar2018,C,1500
5236756,12Mar2018,C,5000
5236750,12Mar2018,C,2000
5236714,12Mar2018,C,2000
5085124,12Mar2018,C,13053
4280092,12Mar2018,C,3000
4192408,12Mar2018,D,2500
4182238,12Mar2018,C,1836
237928,12Mar2018,C,20000
93346,12Mar2018,C,3382
89686,12Mar2018,C,38
57286,12Mar2018,D,375
55678,12Mar2018,C,31871
55678,12Mar2018,C,5046
55678,12Mar2018,C,4000
55678,12Mar2018,C,9000
55678,12Mar2018,C,16400
55672,12Mar2018,D,17511
55672,12Mar2018,D,90000
55672,12Mar2018,D,300000
55672,12Mar2018,D,100000
55672,12Mar2018,D,100000
55672,12Mar2018,D,7560
55606,12Mar2018,C,1200000
55588,12Mar2018,C,8508
55588,12Mar2018,C,15391
55588,12Mar2018,C,19600
55588,12Mar2018,C,3000
306940882,13Mar2018,C,7030
306940882,13Mar2018,C,375
282782764,13Mar2018,C,500000
235263190,13Mar2018,D,12000
235263190,13Mar2018,D,8000
235263190,13Mar2018,D,2100
235263190,13Mar2018,D,201
235263190,13Mar2018,D,150
235263190,13Mar2018,D,251
226508230,13Mar2018,C,179
226508230,13Mar2018,C,357
221786908,13Mar2018,C,2
221786908,13Mar2018,C,3000
221786908,13Mar2018,C,40
221786908,13Mar2018,C,135
210439252,13Mar2018,C,1
210439192,13Mar2018,D,5000
210438898,13Mar2018,D,5000
210438898,13Mar2018,D,4999
153063658,13Mar2018,D,2550
153063658,13Mar2018,D,5000
153063658,13Mar2018,D,100
153063616,13Mar2018,C,21200
153063616,13Mar2018,C,21510
153063616,13Mar2018,C,1
153063616,13Mar2018,C,5000
153063616,13Mar2018,C,3500
153063616,13Mar2018,C,5000
153063616,13Mar2018,C,100
153063616,13Mar2018,C,13000
153063616,13Mar2018,C,1
153063616,13Mar2018,C,5000
153063616,13Mar2018,C,3000
153063616,13Mar2018,C,1000
153063616,13Mar2018,D,35000
153063616,13Mar2018,D,3000
148864570,13Mar2018,C,17319
142604710,13Mar2018,D,1
141896752,13Mar2018,D,4000
134778382,13Mar2018,C,10000
108122218,13Mar2018,C,3115750
93899134,13Mar2018,D,2207
77994028,13Mar2018,D,2856
73582180,13Mar2018,D,5138
66419296,13Mar2018,C,29
65746774,13Mar2018,D,100
64215436,13Mar2018,C,20
58086568,13Mar2018,D,68000
43325260,13Mar2018,D,1
42242788,13Mar2018,D,186
34802836,13Mar2018,D,6500
34802194,13Mar2018,D,14000
26174476,13Mar2018,D,7441
24844234,13Mar2018,C,540000
23609596,13Mar2018,C,51130
23019712,13Mar2018,C,219241
22541782,13Mar2018,D,20000
22499518,13Mar2018,D,12500
5236858,13Mar2018,C,140
5236828,13Mar2018,C,240
5236810,13Mar2018,D,1
5236804,13Mar2018,C,2000
5236768,13Mar2018,C,500
5236684,13Mar2018,C,6500
4190518,13Mar2018,C,9926
4190518,13Mar2018,C,1000
4163842,13Mar2018,D,200000
2413708,13Mar2018,C,52500
2356972,13Mar2018,C,21908
99556,13Mar2018,D,2700000
55678,13Mar2018,C,5006
55678,13Mar2018,C,8123
55678,13Mar2018,C,913900
55672,13Mar2018,D,1288
55672,13Mar2018,D,150000
55672,13Mar2018,D,72650
55672,13Mar2018,D,555
55606,13Mar2018,C,319000
55588,13Mar2018,C,43000
55588,13Mar2018,C,405975
55588,13Mar2018,C,44000
55588,13Mar2018,C,1000
250696018,14Mar2018,D,10000
235263190,14Mar2018,D,8
235263190,14Mar2018,D,55
235263190,14Mar2018,D,2500
226508230,14Mar2018,C,300
226508230,14Mar2018,C,198
226508230,14Mar2018,C,10
226508230,14Mar2018,C,100
226508230,14Mar2018,C,15
221786908,14Mar2018,C,1
221786908,14Mar2018,C,10
221786908,14Mar2018,C,2100
210439252,14Mar2018,D,5000
210439252,14Mar2018,D,1
210439192,14Mar2018,D,1
210439192,14Mar2018,D,999
210438898,14Mar2018,D,1
167179480,14Mar2018,D,1600
164733130,14Mar2018,C,400000
153063658,14Mar2018,D,1
153063658,14Mar2018,D,25000
153063616,14Mar2018,C,2500
153063616,14Mar2018,C,1
153063616,14Mar2018,C,1600
153063616,14Mar2018,C,2000
153063616,14Mar2018,C,5000
153063616,14Mar2018,C,1
153063616,14Mar2018,C,8400
153063616,14Mar2018,C,500
153063616,14Mar2018,C,5000
153063616,14Mar2018,C,15000
149831188,14Mar2018,C,4000
148146544,14Mar2018,D,18000
147564970,14Mar2018,C,5200
144952696,14Mar2018,C,5000
142604710,14Mar2018,D,1
138952570,14Mar2018,D,200000
138136996,14Mar2018,D,300
135621940,14Mar2018,C,1268
128901718,14Mar2018,D,2000
128414998,14Mar2018,C,500
123077470,14Mar2018,C,53656
116240860,14Mar2018,C,50000
108315796,14Mar2018,C,25924
102486778,14Mar2018,D,3147
87009862,14Mar2018,D,3000
82515718,14Mar2018,D,100
81694060,14Mar2018,C,17839
76781092,14Mar2018,D,59148
75967156,14Mar2018,C,12000
68020912,14Mar2018,D,9752
56552854,14Mar2018,C,2700
54145330,14Mar2018,D,1200000
51502318,14Mar2018,C,20000
39783988,14Mar2018,C,35000
36453142,14Mar2018,D,505
30718876,14Mar2018,D,20000
30688798,14Mar2018,C,15000
30283204,14Mar2018,D,2000
29656486,14Mar2018,C,30800
27997204,14Mar2018,C,16000
27098764,14Mar2018,D,17310
25822144,14Mar2018,C,8500
24927982,14Mar2018,C,7500
24236140,14Mar2018,C,137414
22509934,14Mar2018,D,13735
5236858,14Mar2018,C,490
5236846,14Mar2018,C,934
5236834,14Mar2018,C,190
5236834,14Mar2018,C,550
5236828,14Mar2018,C,165
5236822,14Mar2018,C,4000
5236816,14Mar2018,C,80
5236816,14Mar2018,C,20
5236810,14Mar2018,C,100
5236798,14Mar2018,C,300
5236792,14Mar2018,C,8000
5236756,14Mar2018,C,3000
5085112,14Mar2018,C,1375
4190518,14Mar2018,C,112132
99556,14Mar2018,D,400000
55678,14Mar2018,C,22683
55678,14Mar2018,C,1882
55678,14Mar2018,C,12000
55672,14Mar2018,D,76968
55672,14Mar2018,D,44000
55672,14Mar2018,D,19612
55672,14Mar2018,D,100000
282782764,15Mar2018,C,45000
235263190,15Mar2018,D,29000
235263190,15Mar2018,D,150
235263190,15Mar2018,D,100
235263190,15Mar2018,D,1
221786908,15Mar2018,C,114
221786908,15Mar2018,C,399
221786908,15Mar2018,C,156
221786908,15Mar2018,C,300
220600276,15Mar2018,C,35219
214186426,15Mar2018,D,24800
214186426,15Mar2018,D,15700
214186426,15Mar2018,D,20890
214186426,15Mar2018,C,27400
210439252,15Mar2018,D,3000
210439192,15Mar2018,D,2000
210439162,15Mar2018,D,5000
210438898,15Mar2018,D,1
210438898,15Mar2018,D,1
190488016,15Mar2018,C,120
158478532,15Mar2018,C,500
153063658,15Mar2018,D,360
153063658,15Mar2018,D,5000
153063616,15Mar2018,C,125
153063616,15Mar2018,C,50000
153063616,15Mar2018,C,3500
153063616,15Mar2018,C,24800
153063616,15Mar2018,C,1300
153063616,15Mar2018,C,1
153063616,15Mar2018,C,1999
153063616,15Mar2018,C,75000
153063616,15Mar2018,C,5000
153063616,15Mar2018,C,5000
153063616,15Mar2018,C,45000
153063616,15Mar2018,C,1
153063616,15Mar2018,C,3500
153063616,15Mar2018,C,500
140338096,15Mar2018,D,5000
127224568,15Mar2018,D,1590
116666044,15Mar2018,D,6462
112787182,15Mar2018,C,1200
79697218,15Mar2018,C,100000
66419296,15Mar2018,C,1000
65934274,15Mar2018,C,702
59238586,15Mar2018,D,2925
51789808,15Mar2018,C,330000
49299118,15Mar2018,C,261880
49101220,15Mar2018,C,20000
43325260,15Mar2018,D,1
38428960,15Mar2018,D,2500
36775354,15Mar2018,C,19000
34981072,15Mar2018,D,218230
30773032,15Mar2018,C,100000
30625492,15Mar2018,C,80000
28999870,15Mar2018,C,210000
28696684,15Mar2018,D,33161
28679254,15Mar2018,C,4903
27240664,15Mar2018,C,100000
27022804,15Mar2018,D,500
22538830,15Mar2018,D,3110000
22497106,15Mar2018,D,30000
22493350,15Mar2018,C,159774
5236870,15Mar2018,C,509
5236858,15Mar2018,C,136
5236852,15Mar2018,C,437
5236816,15Mar2018,C,128
5236816,15Mar2018,C,1629
5236810,15Mar2018,D,1
5236804,15Mar2018,C,2000
5236774,15Mar2018,C,7000
5236768,15Mar2018,D,6000
5236762,15Mar2018,C,500
5236762,15Mar2018,C,1000
5236714,15Mar2018,C,3300
5085112,15Mar2018,D,6603
4515310,15Mar2018,C,1165
4433422,15Mar2018,C,16930
4187668,15Mar2018,C,0
102946,15Mar2018,C,2000
99970,15Mar2018,C,502327
56038,15Mar2018,C,9936
55702,15Mar2018,D,7254
55678,15Mar2018,C,1530
55678,15Mar2018,C,102
55678,15Mar2018,C,350000
55672,15Mar2018,D,6645
55672,15Mar2018,D,38249
55672,15Mar2018,D,134600
55606,15Mar2018,C,300000
55588,15Mar2018,C,66500
235263190,18Mar2018,D,200
235263190,18Mar2018,D,1
235263190,18Mar2018,D,1
221786908,18Mar2018,C,50
221786908,18Mar2018,C,392
210439252,18Mar2018,D,5000
210439162,18Mar2018,D,5000
190488016,18Mar2018,C,590
190488016,18Mar2018,C,520
167067862,18Mar2018,D,3000
153063616,18Mar2018,C,1
153063616,18Mar2018,C,1
153063616,18Mar2018,C,1
153063616,18Mar2018,C,5000
147333292,18Mar2018,D,50
142604710,18Mar2018,D,5000
110347732,18Mar2018,C,1000
107270260,18Mar2018,C,50
106654420,18Mar2018,D,567
64732894,18Mar2018,D,620
56552854,18Mar2018,C,382
23895370,18Mar2018,D,3000
22493152,18Mar2018,D,7500
5236870,18Mar2018,C,2765
5236864,18Mar2018,C,210
5236852,18Mar2018,C,2065
5236834,18Mar2018,C,508
5236828,18Mar2018,C,100
5236828,18Mar2018,C,340
5236816,18Mar2018,C,798
5236810,18Mar2018,C,1000
5236810,18Mar2018,C,100
5236804,18Mar2018,C,10000
5236768,18Mar2018,C,600
5236750,18Mar2018,C,8500
5236750,18Mar2018,C,2000
5236702,18Mar2018,C,500
4190518,18Mar2018,C,379
235263190,19Mar2018,D,4500
235263190,19Mar2018,D,1000
235263190,19Mar2018,D,7500
235263190,19Mar2018,D,50
235263190,19Mar2018,D,20
235263190,19Mar2018,D,50
221786908,19Mar2018,C,1
221786908,19Mar2018,C,15000
221786908,19Mar2018,C,50
221786908,19Mar2018,C,510
214186426,19Mar2018,D,26845
210439192,19Mar2018,D,2000
210439192,19Mar2018,C,5000
210439162,19Mar2018,D,4000
210438898,19Mar2018,D,3000
210438898,19Mar2018,D,1
162923200,19Mar2018,C,500000
153063658,19Mar2018,D,80
153063658,19Mar2018,D,695
153063658,19Mar2018,D,15500
153063658,19Mar2018,D,2500
153063658,19Mar2018,D,1000
153063616,19Mar2018,C,1
153063616,19Mar2018,C,1
153063616,19Mar2018,C,500
153063616,19Mar2018,C,8500
153063616,19Mar2018,C,1
153063616,19Mar2018,C,5000
153063616,19Mar2018,C,2000
153063616,19Mar2018,C,1
153063616,19Mar2018,C,1000
153063616,19Mar2018,C,1500
153063616,19Mar2018,D,1
145194664,19Mar2018,C,6372
142604710,19Mar2018,D,1
138796126,19Mar2018,D,4000
138794908,19Mar2018,D,2000
135496384,19Mar2018,D,4050
133065580,19Mar2018,D,12000
132640030,19Mar2018,D,9385
93853768,19Mar2018,C,4500
91243270,19Mar2018,D,1726
87087532,19Mar2018,D,35000
77906722,19Mar2018,D,400
65746774,19Mar2018,D,378
63508324,19Mar2018,D,10000
57001690,19Mar2018,C,207
56140726,19Mar2018,D,10000
47890360,19Mar2018,D,7218
47276728,19Mar2018,D,1000
43325260,19Mar2018,D,1
29820346,19Mar2018,C,6200
28842202,19Mar2018,D,30000
25643242,19Mar2018,D,670
22541710,19Mar2018,C,400000
22503376,19Mar2018,D,3137
5236870,19Mar2018,C,537
5236870,19Mar2018,C,1
5236852,19Mar2018,C,255
5236846,19Mar2018,C,245
5236846,19Mar2018,C,370
5236840,19Mar2018,C,500
5236840,19Mar2018,C,1000
5236816,19Mar2018,C,1110
5236762,19Mar2018,C,5000
5236750,19Mar2018,C,2000
5236732,19Mar2018,C,1000
1874716,19Mar2018,C,10723
55702,19Mar2018,D,25000
55678,19Mar2018,C,5000000
55678,19Mar2018,C,74039
55672,19Mar2018,D,14128
55672,19Mar2018,D,13000
55672,19Mar2018,D,8792
55672,19Mar2018,D,8000
55672,19Mar2018,D,18425433
306940882,20Mar2018,C,104394
306940882,20Mar2018,C,256347
235263190,20Mar2018,D,51
226508230,20Mar2018,C,30320
221786908,20Mar2018,C,51
221786908,20Mar2018,C,500
221786908,20Mar2018,C,1
221786908,20Mar2018,C,366
221786908,20Mar2018,C,50
210439252,20Mar2018,D,1
210439252,20Mar2018,D,1499
210439252,20Mar2018,D,4999
210439252,20Mar2018,D,95
210439192,20Mar2018,D,1
210439192,20Mar2018,D,1
158458096,20Mar2018,C,30000
154058296,20Mar2018,D,84
153063658,20Mar2018,D,1000
153063658,20Mar2018,D,1600
153063658,20Mar2018,D,13000
153063616,20Mar2018,C,4999
153063616,20Mar2018,C,1
153063616,20Mar2018,C,1500
153063616,20Mar2018,C,1
153063616,20Mar2018,C,1
153063616,20Mar2018,C,5000
153063616,20Mar2018,D,44650
152361004,20Mar2018,D,28500
149590996,20Mar2018,C,5000
149221348,20Mar2018,D,63573
145435180,20Mar2018,D,5000
144428188,20Mar2018,D,9000
133590076,20Mar2018,D,1018
133049266,20Mar2018,D,90301
130627816,20Mar2018,D,2000
129381130,20Mar2018,C,8
118828792,20Mar2018,D,9000
100119886,20Mar2018,C,150000
96099322,20Mar2018,C,500
93899134,20Mar2018,C,252
83525206,20Mar2018,D,2500
80777116,20Mar2018,D,63
79339024,20Mar2018,C,1300
61661416,20Mar2018,D,1210
52109854,20Mar2018,C,4300
49607524,20Mar2018,C,5000
47207350,20Mar2018,C,2
43325260,20Mar2018,D,1
39069406,20Mar2018,C,500
35506294,20Mar2018,C,654080
31669426,20Mar2018,D,6700
24503674,20Mar2018,C,4500
24072142,20Mar2018,D,3000
22917952,20Mar2018,D,2500
5236840,20Mar2018,C,2532
5236840,20Mar2018,C,67
5236834,20Mar2018,C,1371
5236822,20Mar2018,C,500
5236822,20Mar2018,C,500
5236816,20Mar2018,C,100
5236816,20Mar2018,C,179
5236804,20Mar2018,C,200
5236798,20Mar2018,C,10000
5236786,20Mar2018,C,3000
5236720,20Mar2018,C,10000
5236690,20Mar2018,C,500
5085124,20Mar2018,C,1980
4182238,20Mar2018,D,412
1314070,20Mar2018,C,5000
238624,20Mar2018,C,20000
99556,20Mar2018,D,1800000
94132,20Mar2018,D,3727
92866,20Mar2018,D,33
56998,20Mar2018,C,20000
56602,20Mar2018,C,15000
56248,20Mar2018,C,900
56038,20Mar2018,D,24939
55678,20Mar2018,C,311
55678,20Mar2018,C,5184
55678,20Mar2018,C,1020
55678,20Mar2018,C,31284
55672,20Mar2018,D,12450
55672,20Mar2018,D,5912
55672,20Mar2018,D,13385
55672,20Mar2018,D,10000
55672,20Mar2018,D,12563
55588,20Mar2018,C,100
55588,20Mar2018,C,9304
